Date,Symbol,Unadjusted_Open,Unadjusted_High,Unadjusted_Low,Unadjusted_Close,Unadjusted_Volume
2022-07-15,TSLA,720.0,730.87,710.67,720.2,23227673
2022-07-18,TSLA,734.81,751.55,718.81,721.64,27512476
2022-07-19,TSLA,735.0,741.42,710.93,736.59,26963370
2022-07-20,TSLA,740.35,751.99,730.45,742.5,29621363
2022-07-21,TSLA,765.32,819.8,764.6,815.12,47344059
2022-07-22,TSLA,828.66,842.36,812.14,816.73,34490949
2022-07-25,TSLA,816.65,822.44,802.2,805.3,21357835
2022-07-26,TSLA,799.54,801.93,768.79,776.58,22273586
2022-07-27,TSLA,791.43,827.78,785.37,824.46,29369996
2022-07-28,TSLA,840.2,849.9,818.4,842.7,28240997
2022-07-29,TSLA,842.1,894.96,837.3,891.45,31770961
2022-08-01,TSLA,903.83,935.63,885.0,891.83,39014296
2022-08-02,TSLA,882.01,923.5,878.0,901.76,31859156
2022-08-03,TSLA,915.0,928.65,903.45,922.19,26697035
2022-08-04,TSLA,933.0,940.82,915.0,925.9,24085439
2022-08-05,TSLA,908.01,913.82,856.63,864.51,37724299
2022-08-08,TSLA,885.0,915.6,867.26,871.27,33121758
2022-08-09,TSLA,870.88,877.19,838.06,850.0,28748227
2022-08-10,TSLA,891.2,892.53,850.11,883.07,31639624
2022-08-11,TSLA,889.54,894.71,857.5,859.89,23385015
2022-08-12,TSLA,868.25,900.48,855.1,900.09,26552429
2022-08-15,TSLA,905.36,939.4,903.69,927.96,29786389
2022-08-16,TSLA,935.0,944.0,908.65,919.69,29378774
2022-08-17,TSLA,910.19,928.97,900.1,911.99,22921990
2022-08-18,TSLA,918.0,919.5,905.56,908.61,15833512
2022-08-19,TSLA,897.0,901.08,877.5,890.0,20465129
2022-08-22,TSLA,875.74,877.2,858.89,869.74,18614449
2022-08-23,TSLA,874.36,896.48,863.77,889.36,21328348
2022-08-24,TSLA,892.69,910.94,889.5,891.29,19086572
2022-08-25,TSLA,302.36,302.96,291.6,296.07,53230013
2022-08-26,TSLA,297.43,302.0,287.47,288.09,57163947
2022-08-29,TSLA,282.83,287.74,280.7,284.82,41864742
2022-08-30,TSLA,287.87,288.48,272.65,277.7,50541759
2022-08-31,TSLA,280.62,281.25,271.81,275.61,52107337
2022-09-01,TSLA,272.57,277.58,266.15,277.16,54287024
2022-09-02,TSLA,281.06,282.35,269.08,270.21,50890090
2022-09-06,TSLA,272.68,275.99,265.74,274.42,55859984
2022-09-07,TSLA,273.1,283.84,272.27,283.7,50028916
2022-09-08,TSLA,281.3,289.5,279.76,289.26,53713124
2022-09-09,TSLA,291.67,299.85,291.25,299.68,54470854
2022-09-12,TSLA,300.72,305.49,300.4,304.42,48674604
2022-09-13,TSLA,292.9,297.4,290.4,292.13,68229619
2022-09-14,TSLA,292.24,306.0,291.64,302.61,72628653
2022-09-15,TSLA,301.82,309.12,300.72,303.75,64795523
2022-09-16,TSLA,299.61,303.71,295.6,303.35,87087786
2022-09-19,TSLA,300.09,309.84,297.8,309.07,60231156
2022-09-20,TSLA,306.91,313.33,305.58,308.73,61642783
2022-09-21,TSLA,308.29,313.8,300.63,300.8,62555656
2022-09-22,TSLA,299.86,301.29,285.82,288.59,70545413
2022-09-23,TSLA,283.09,284.5,272.82,275.33,63748362
2022-09-26,TSLA,271.83,284.09,270.31,276.01,58076913
2022-09-27,TSLA,283.84,288.67,277.51,282.94,61925185
2022-09-28,TSLA,283.08,289.0,277.57,287.81,54664809
2022-09-29,TSLA,282.76,283.65,265.78,268.21,77620642
2022-09-30,TSLA,266.14,275.57,262.47,265.25,67726598
2022-10-03,TSLA,254.5,255.16,241.01,242.4,98363541
2022-10-04,TSLA,250.52,257.5,242.01,249.44,109578535
2022-10-05,TSLA,245.01,246.67,233.27,240.81,86982673
2022-10-06,TSLA,239.44,244.58,235.35,238.13,69298437
2022-10-07,TSLA,233.94,234.57,222.02,223.07,83916800
2022-10-10,TSLA,223.93,226.99,218.36,222.96,67925018
2022-10-11,TSLA,220.94,225.75,215.0,216.5,77013202
2022-10-12,TSLA,215.33,219.3,211.51,217.24,66860699
2022-10-13,TSLA,208.3,222.99,206.22,221.72,91483045
2022-10-14,TSLA,224.01,226.26,204.16,204.99,94124511
2022-10-17,TSLA,210.04,221.86,209.45,219.35,79428810
2022-10-18,TSLA,229.5,229.82,217.25,220.19,75891905
2022-10-19,TSLA,219.8,222.93,217.78,222.04,66571479
2022-10-20,TSLA,208.28,215.55,202.0,207.28,117798062
2022-10-21,TSLA,206.41,214.66,203.8,214.44,75713754
2022-10-24,TSLA,205.82,213.5,198.59,211.25,100446765
2022-10-25,TSLA,210.1,224.35,210.0,222.41,96507870
2022-10-26,TSLA,219.4,230.6,218.2,224.64,85327078
2022-10-27,TSLA,229.77,233.81,222.85,225.09,61638824
2022-10-28,TSLA,225.4,228.86,216.35,228.52,69152386
2022-10-31,TSLA,226.19,229.85,221.94,227.54,61554341
2022-11-01,TSLA,234.05,237.4,227.28,227.82,62688822
2022-11-02,TSLA,226.04,227.87,214.82,214.98,63070293
2022-11-03,TSLA,211.36,221.2,210.14,215.31,56538848
2022-11-04,TSLA,222.6,223.8,203.08,207.47,98622212
2022-11-07,TSLA,208.65,208.9,196.66,197.08,93916520
2022-11-08,TSLA,194.02,195.2,186.75,191.3,128803404
2022-11-09,TSLA,190.78,195.89,177.12,177.59,127062659
2022-11-10,TSLA,189.9,191.0,180.03,190.72,132703015
2022-11-11,TSLA,186.0,196.52,182.59,195.97,114403575
2022-11-14,TSLA,192.77,195.73,186.34,190.95,92226649
2022-11-15,TSLA,195.88,200.82,192.06,194.42,91293785
2022-11-16,TSLA,191.51,192.57,185.66,186.92,66567599
2022-11-17,TSLA,183.96,186.16,180.9,183.17,64335970
2022-11-18,TSLA,185.05,185.19,176.55,180.19,76048866
2022-11-21,TSLA,175.85,176.77,167.54,167.87,92882712
2022-11-22,TSLA,168.63,170.92,166.19,169.91,78452327
2022-11-23,TSLA,173.57,183.62,172.5,183.2,109536709
2022-11-25,TSLA,185.06,185.2,180.63,182.86,50672739
2022-11-28,TSLA,179.96,188.5,179.0,182.92,93038148
2022-11-29,TSLA,184.99,186.38,178.75,180.83,83357111
2022-11-30,TSLA,182.43,194.76,180.63,194.7,109186404
2022-12-01,TSLA,197.08,198.92,191.8,194.7,80046213
2022-12-02,TSLA,191.78,196.25,191.11,194.86,73645922
2022-12-05,TSLA,189.44,191.27,180.55,182.45,93122667
2022-12-06,TSLA,181.22,183.65,175.33,179.82,92150823
2022-12-07,TSLA,175.03,179.38,172.22,174.04,84213284
2022-12-08,TSLA,172.2,175.2,169.06,173.44,97624491
2022-12-09,TSLA,173.84,182.5,173.36,179.05,104872336
2022-12-12,TSLA,176.1,177.37,167.52,167.82,109794471
2022-12-13,TSLA,174.87,175.05,156.91,160.95,175862722
2022-12-14,TSLA,159.25,161.62,155.31,156.8,140682338
2022-12-15,TSLA,153.44,160.93,153.28,157.67,122334459
2022-12-16,TSLA,159.63,160.99,150.04,150.23,139032175
2022-12-19,TSLA,154.0,155.25,145.82,149.87,139390634
2022-12-20,TSLA,146.05,148.47,137.66,137.8,159563267
2022-12-21,TSLA,139.34,141.26,135.89,137.57,145417412
2022-12-22,TSLA,136.0,136.63,122.26,125.35,210090250
2022-12-23,TSLA,126.37,128.62,121.02,123.15,166989688
2022-12-27,TSLA,117.5,119.67,108.76,109.1,208643444
2022-12-28,TSLA,110.35,116.27,108.24,112.71,221070537
2022-12-29,TSLA,120.39,123.57,117.5,121.82,221923313
2022-12-30,TSLA,119.95,124.48,119.75,123.18,157777339
2023-01-03,TSLA,118.47,118.8,104.64,108.1,231402818
2023-01-04,TSLA,109.11,114.59,107.52,113.64,180388976
2023-01-05,TSLA,110.51,111.75,107.16,110.34,157986324
2023-01-06,TSLA,103.0,114.39,101.81,113.06,220911051
2023-01-09,TSLA,118.96,123.52,117.11,119.77,190283951
2023-01-10,TSLA,121.07,122.76,114.92,118.85,167642485
2023-01-11,TSLA,122.09,125.95,120.51,123.22,183810771
2023-01-12,TSLA,122.56,124.13,117.0,123.56,169400913
2023-01-13,TSLA,116.55,122.63,115.6,122.4,180714119
2023-01-17,TSLA,125.69,131.7,125.02,131.49,186476985
2023-01-18,TSLA,136.56,136.68,127.01,128.78,195680318
2023-01-19,TSLA,127.26,129.99,124.31,127.17,170291880
2023-01-20,TSLA,128.68,133.51,127.35,133.42,138858136
2023-01-23,TSLA,135.87,145.38,134.27,143.75,203119211
2023-01-24,TSLA,143.0,146.5,141.1,143.89,158699056
2023-01-25,TSLA,141.91,146.41,138.07,144.43,192734347
2023-01-26,TSLA,159.97,161.42,154.76,160.27,234815090
2023-01-27,TSLA,162.43,180.68,161.17,177.9,306590613
2023-01-30,TSLA,178.05,179.77,166.5,166.66,230878807
2023-01-31,TSLA,164.57,174.3,162.78,173.22,196813541
2023-02-01,TSLA,173.89,183.81,169.93,181.41,213806323
2023-02-02,TSLA,187.32,196.75,182.61,188.27,217448287
2023-02-03,TSLA,183.95,199.0,183.69,189.98,232662023
2023-02-06,TSLA,193.01,198.17,189.92,194.76,186188131
2023-02-07,TSLA,196.43,197.5,189.55,196.81,186010325
2023-02-08,TSLA,196.1,203.0,194.31,201.29,180673644
2023-02-09,TSLA,207.78,214.0,204.77,207.32,215431442
2023-02-10,TSLA,202.22,206.2,192.89,196.89,204754129
2023-02-13,TSLA,194.41,196.3,187.61,194.64,172475452
2023-02-14,TSLA,191.94,209.82,189.44,209.25,216455708
2023-02-15,TSLA,211.75,214.66,206.11,214.24,182108581
2023-02-16,TSLA,210.78,217.65,201.84,202.04,229586538
2023-02-17,TSLA,199.99,208.44,197.5,208.31,213738549
2023-02-21,TSLA,204.99,209.71,197.22,197.37,180018588
2023-02-22,TSLA,197.93,201.99,191.78,200.86,191828457
2023-02-23,TSLA,203.91,205.14,196.33,202.07,146359950
2023-02-24,TSLA,196.32,197.67,192.8,196.88,142228105
2023-02-27,TSLA,202.03,209.42,201.26,207.63,161028315
2023-02-28,TSLA,210.59,211.23,203.75,205.71,153144912
2023-03-01,TSLA,206.21,207.2,198.52,202.77,156852790
2023-03-02,TSLA,186.74,193.75,186.01,190.9,181979154
2023-03-03,TSLA,194.79,200.48,192.88,197.79,154193277
2023-03-06,TSLA,198.54,198.6,192.3,193.81,128100106
2023-03-07,TSLA,191.38,194.2,186.1,187.71,148125790
2023-03-08,TSLA,185.04,186.5,180.0,182.0,151897763
2023-03-09,TSLA,180.25,185.18,172.51,172.92,170023794
2023-03-10,TSLA,175.13,178.29,168.44,173.44,191488872
2023-03-13,TSLA,167.46,177.35,163.91,174.48,167790256
2023-03-14,TSLA,177.31,183.8,177.14,183.26,143717897
2023-03-15,TSLA,180.8,182.34,176.03,180.45,145995583
2023-03-16,TSLA,180.37,185.81,178.84,184.13,121374453
2023-03-17,TSLA,184.51,186.22,177.33,180.13,133197140
2023-03-20,TSLA,178.08,186.44,176.35,183.25,129684359
2023-03-21,TSLA,188.28,198.0,188.04,197.58,153391444
2023-03-22,TSLA,199.3,200.66,190.95,191.15,150376373
2023-03-23,TSLA,195.26,199.31,188.65,192.22,144193876
2023-03-24,TSLA,191.65,192.36,187.15,190.41,116531584
2023-03-27,TSLA,194.41,197.39,189.94,191.81,120851587
2023-03-28,TSLA,192.0,192.35,185.43,189.19,98654635
2023-03-29,TSLA,193.13,195.29,189.44,193.88,123660026
2023-03-30,TSLA,195.58,197.33,194.42,195.28,110252238
2023-03-31,TSLA,197.53,207.79,197.2,207.46,170222118
2023-04-03,TSLA,199.91,202.69,192.2,194.77,169545900
2023-04-04,TSLA,197.32,198.74,190.32,192.58,126463845
2023-04-05,TSLA,190.51,190.68,183.76,185.52,133882493
2023-04-06,TSLA,183.08,186.39,179.74,185.06,123857932
2023-04-10,TSLA,179.94,185.1,176.11,184.51,142154637
2023-04-11,TSLA,186.69,189.19,185.65,186.79,115770892
2023-04-12,TSLA,190.74,191.58,180.31,180.54,150256278
2023-04-13,TSLA,182.96,186.5,180.94,185.9,112932985
2023-04-14,TSLA,183.95,186.28,182.01,185.0,96438664
2023-04-17,TSLA,186.32,189.69,182.69,187.04,116662189
2023-04-18,TSLA,187.15,187.69,183.58,184.31,92067016
2023-04-19,TSLA,179.1,183.5,177.65,180.59,125732687
2023-04-20,TSLA,166.16,169.7,160.56,162.99,210970819
2023-04-21,TSLA,164.8,166.0,161.32,165.08,123538954
2023-04-24,TSLA,164.65,165.65,158.61,162.55,140006559
2023-04-25,TSLA,159.82,163.47,158.75,160.67,121999312
2023-04-26,TSLA,160.29,160.67,153.14,153.75,153364142
2023-04-27,TSLA,152.64,160.48,152.37,160.19,127015177
2023-04-28,TSLA,160.9,165.0,157.32,164.31,122515812
2023-05-01,TSLA,163.17,163.28,158.83,161.83,109015048
2023-05-02,TSLA,161.88,165.49,158.93,160.31,128259744
2023-05-03,TSLA,160.01,165.0,159.91,160.61,119727972
2023-05-04,TSLA,162.71,162.95,159.65,161.2,95108492
2023-05-05,TSLA,163.97,170.79,163.51,170.06,107607259
2023-05-08,TSLA,173.72,173.8,169.19,171.79,112249449
2023-05-09,TSLA,168.95,169.82,166.56,169.15,88965043
2023-05-10,TSLA,172.55,174.43,166.68,168.54,119840693
2023-05-11,TSLA,168.7,173.57,166.79,172.08,103889930
2023-05-12,TSLA,176.07,177.38,167.23,167.98,157849625
2023-05-15,TSLA,167.66,169.76,164.55,166.35,105592510
2023-05-16,TSLA,165.65,169.52,164.35,166.52,98288792
2023-05-17,TSLA,168.41,174.5,167.19,173.86,125473558
2023-05-18,TSLA,174.22,177.06,172.45,176.89,109520332
2023-05-19,TSLA,177.17,181.95,176.31,180.14,136196668
2023-05-22,TSLA,180.7,189.32,180.11,188.87,132001430
2023-05-23,TSLA,186.2,192.96,185.26,185.77,156952130
2023-05-24,TSLA,182.23,184.22,178.22,182.9,137605054
2023-05-25,TSLA,186.54,186.78,180.58,184.47,96870719
2023-05-26,TSLA,184.62,198.6,184.53,193.17,162061496
2023-05-30,TSLA,200.1,204.48,197.53,201.16,128818746
2023-05-31,TSLA,199.78,203.95,195.12,203.93,150711736
2023-06-01,TSLA,202.59,209.8,199.37,207.52,148029931
2023-06-02,TSLA,210.15,217.25,209.75,213.97,164398372
2023-06-05,TSLA,217.8,221.29,214.52,217.61,151143052
2023-06-06,TSLA,216.14,221.91,212.53,221.31,146911576
2023-06-07,TSLA,228.0,230.83,223.2,224.57,185710777
2023-06-08,TSLA,224.22,235.23,223.01,234.86,164489739
2023-06-09,TSLA,249.07,252.42,242.02,244.4,200242371
2023-06-12,TSLA,247.94,250.97,244.59,249.83,150740523
2023-06-13,TSLA,253.51,259.68,251.34,258.71,162384343
2023-06-14,TSLA,260.17,261.57,250.5,256.79,170575536
2023-06-15,TSLA,248.4,258.95,247.29,255.9,160171238
2023-06-16,TSLA,258.92,263.6,257.21,260.54,167915649
2023-06-20,TSLA,261.5,274.75,261.12,274.45,165611217
2023-06-21,TSLA,275.13,276.99,257.78,259.46,211797109
2023-06-22,TSLA,250.77,265.0,248.25,264.61,166875944
2023-06-23,TSLA,259.29,262.45,252.8,256.6,177460803
2023-06-26,TSLA,250.06,258.37,240.7,241.05,179990552
2023-06-27,TSLA,243.24,250.39,240.85,250.21,164968214
2023-06-28,TSLA,249.7,259.88,248.89,256.24,159770797
2023-06-29,TSLA,258.03,260.74,253.61,257.5,131283360
2023-06-30,TSLA,260.6,264.45,259.89,261.77,112620784
2023-07-03,TSLA,276.49,284.25,275.11,279.82,119685891
2023-07-05,TSLA,278.82,283.85,277.6,282.48,131530862
2023-07-06,TSLA,278.09,279.97,272.88,276.54,120707419
2023-07-07,TSLA,278.43,280.78,273.77,274.43,113879174
2023-07-10,TSLA,276.47,277.52,265.1,269.61,119425405
2023-07-11,TSLA,268.65,270.9,266.37,269.79,91972358
2023-07-12,TSLA,276.32,276.52,271.46,271.99,95672139
2023-07-13,TSLA,274.59,279.45,270.6,277.9,112681458
2023-07-14,TSLA,277.01,285.3,276.31,281.38,120062369
2023-07-17,TSLA,286.63,292.23,283.57,290.38,131569593
2023-07-18,TSLA,290.15,295.26,286.01,293.34,112434713
2023-07-19,TSLA,296.04,299.29,289.52,291.26,142355353
2023-07-20,TSLA,279.56,280.93,261.2,262.9,175158273
2023-07-21,TSLA,268.0,268.0,255.8,260.02,161796073
2023-07-24,TSLA,255.85,269.85,254.12,269.06,137005037
2023-07-25,TSLA,272.38,272.9,265.0,265.28,112757327
2023-07-26,TSLA,263.25,268.04,261.75,264.35,95856177
2023-07-27,TSLA,268.31,269.13,255.3,255.71,103697263
2023-07-28,TSLA,259.86,267.25,258.23,266.44,111446026
2023-07-31,TSLA,267.48,269.08,263.78,267.43,84582172
2023-08-01,TSLA,266.26,266.47,260.25,261.07,83645720
2023-08-02,TSLA,255.57,259.52,250.49,254.11,101752865
2023-08-03,TSLA,252.04,260.49,252.0,259.32,97829545
2023-08-04,TSLA,260.97,264.77,253.11,253.86,99539907
2023-08-07,TSLA,251.45,253.65,242.76,251.45,111097943
2023-08-08,TSLA,247.45,250.92,245.01,249.7,96642183
2023-08-09,TSLA,250.87,251.1,241.9,242.19,101596324
2023-08-10,TSLA,245.4,251.8,243.0,245.34,109498608
2023-08-11,TSLA,241.77,243.79,238.02,242.65,99038642
2023-08-14,TSLA,235.7,240.66,233.75,239.76,98595331
2023-08-15,TSLA,238.73,240.5,232.61,232.96,88197599
2023-08-16,TSLA,228.02,233.97,225.38,225.6,112484520
2023-08-17,TSLA,226.06,226.74,218.83,219.22,120718417
2023-08-18,TSLA,214.12,217.58,212.36,215.49,136276584
2023-08-21,TSLA,221.55,232.13,220.58,231.28,135702671
2023-08-22,TSLA,240.25,240.82,229.55,233.19,130597886
2023-08-23,TSLA,229.34,238.98,229.29,236.86,101077635
2023-08-24,TSLA,238.66,238.92,228.18,230.04,99777432
2023-08-25,TSLA,231.31,239.0,230.35,238.59,106612231
2023-08-28,TSLA,242.58,244.38,235.35,238.82,107673727
2023-08-29,TSLA,238.58,257.48,237.77,257.18,134047603
2023-08-30,TSLA,254.2,260.51,250.59,256.9,121988437
2023-08-31,TSLA,255.98,261.18,255.05,258.08,108861698
2023-09-01,TSLA,257.26,259.08,242.01,245.01,132541640
2023-09-05,TSLA,245.0,258.0,244.86,256.49,129469565
2023-09-06,TSLA,255.13,255.39,245.06,251.92,116959759
2023-09-07,TSLA,245.07,252.81,243.26,251.49,115312886
2023-09-08,TSLA,251.22,256.52,246.67,248.5,118559635
2023-09-11,TSLA,264.27,274.85,260.61,273.58,174667852
2023-09-12,TSLA,270.76,278.39,266.6,267.48,135999866
2023-09-13,TSLA,270.07,274.98,268.1,271.3,111673737
2023-09-14,TSLA,271.32,276.71,270.42,276.04,107709842
2023-09-15,TSLA,277.55,278.98,271.0,274.39,133692313
2023-09-18,TSLA,271.16,271.44,263.76,265.28,101543305
2023-09-19,TSLA,264.35,267.85,261.2,266.5,103704040
2023-09-20,TSLA,267.04,273.93,262.46,262.59,122514643
2023-09-21,TSLA,257.85,260.86,254.21,255.7,119951516
2023-09-22,TSLA,257.4,257.79,244.48,244.88,127524083
2023-09-25,TSLA,243.38,247.1,238.31,246.99,104636557
2023-09-26,TSLA,242.98,249.55,241.66,244.12,101993631
2023-09-27,TSLA,244.26,245.33,234.58,240.5,136597184
2023-09-28,TSLA,240.02,247.55,238.65,246.38,117058870
2023-09-29,TSLA,250.0,254.77,246.35,250.22,128522729
2023-10-02,TSLA,244.81,254.28,242.62,251.6,123810402
2023-10-03,TSLA,248.61,250.02,244.45,246.53,101985305
2023-10-04,TSLA,248.14,261.86,247.6,261.16,129721567
2023-10-05,TSLA,260.0,263.6,256.25,260.05,119159214
2023-10-06,TSLA,253.98,261.65,250.65,260.53,118121812
2023-10-09,TSLA,255.31,261.36,252.05,259.67,101377947
2023-10-10,TSLA,257.75,268.94,257.65,263.62,122656030
2023-10-11,TSLA,266.2,268.6,260.9,262.99,103706266
2023-10-12,TSLA,262.92,265.41,256.63,258.87,111508114
2023-10-13,TSLA,258.9,259.6,250.22,251.12,102296786
2023-10-16,TSLA,250.05,255.4,248.48,253.92,88917176
2023-10-17,TSLA,250.1,257.18,247.08,254.85,93562909
2023-10-18,TSLA,252.7,254.63,242.08,242.68,125147846
2023-10-19,TSLA,225.95,230.61,216.78,220.11,170772713
2023-10-20,TSLA,217.01,218.86,210.42,211.99,138010095
2023-10-23,TSLA,210.0,216.98,202.51,212.08,150683368
2023-10-24,TSLA,216.5,222.05,214.11,216.52,118231113
2023-10-25,TSLA,215.88,220.1,212.2,212.42,107065087
2023-10-26,TSLA,211.32,214.8,204.88,205.76,115112635
2023-10-27,TSLA,210.6,212.41,205.77,207.3,94881173
2023-10-30,TSLA,209.28,210.88,194.67,197.36,136448167
2023-10-31,TSLA,196.12,202.8,194.07,200.84,118068273
2023-11-01,TSLA,204.04,205.99,197.85,205.66,121661656
2023-11-02,TSLA,212.97,219.2,211.45,218.51,125987621
2023-11-03,TSLA,221.15,226.37,218.4,219.96,119534790
2023-11-06,TSLA,223.98,226.32,215.0,219.27,117335820
2023-11-07,TSLA,219.98,223.12,215.72,222.18,116900130
2023-11-08,TSLA,223.15,224.15,217.64,222.11,106584841
2023-11-09,TSLA,219.75,220.8,206.68,209.98,142110454
2023-11-10,TSLA,210.03,215.38,205.69,214.65,131310128
2023-11-13,TSLA,215.6,225.4,211.61,223.71,140447569
2023-11-14,TSLA,235.03,238.13,230.72,237.41,149771642
2023-11-15,TSLA,239.29,246.7,236.45,242.84,150353975
2023-11-16,TSLA,239.49,240.88,230.96,233.59,136816819
2023-11-17,TSLA,232.0,237.39,226.54,234.3,142766234
2023-11-20,TSLA,234.04,237.1,231.02,235.6,116562402
2023-11-21,TSLA,235.04,243.62,233.34,241.2,122288000
2023-11-22,TSLA,242.04,244.01,231.4,234.21,118117078
2023-11-24,TSLA,233.75,238.75,232.33,235.45,65125203
2023-11-27,TSLA,236.89,238.33,232.1,236.08,112031763
2023-11-28,TSLA,236.68,247.0,234.01,246.72,148549913
2023-11-29,TSLA,249.21,252.75,242.76,244.14,135401335
2023-11-30,TSLA,245.14,245.22,236.91,240.08,132353196
2023-12-01,TSLA,233.14,240.19,231.9,238.83,121331709
2023-12-04,TSLA,235.75,239.37,233.29,235.58,104099817
2023-12-05,TSLA,233.87,246.66,233.7,238.72,137971115
2023-12-06,TSLA,242.92,246.57,239.17,239.37,126436179
2023-12-07,TSLA,241.55,244.08,236.98,242.64,107142262
2023-12-08,TSLA,240.27,245.27,239.27,243.84,103126829
2023-12-11,TSLA,242.74,243.44,237.45,239.74,97913888
2023-12-12,TSLA,238.55,238.99,233.87,237.01,95328313
2023-12-13,TSLA,234.19,240.3,228.2,239.29,146286348
2023-12-14,TSLA,241.22,253.88,240.79,251.05,160829239
2023-12-15,TSLA,251.21,254.13,248.3,253.5,135932762
2023-12-18,TSLA,253.78,258.74,251.36,252.08,116416490
2023-12-19,TSLA,253.48,258.34,253.01,257.22,106737369
2023-12-20,TSLA,256.41,259.84,247.0,247.14,125096987
2023-12-21,TSLA,251.9,254.8,248.55,254.5,109594227
2023-12-22,TSLA,256.76,258.22,251.37,252.54,93370094
2023-12-26,TSLA,254.49,257.97,252.91,256.61,86892382
2023-12-27,TSLA,258.35,263.34,257.52,261.44,106494359
2023-12-28,TSLA,263.66,265.13,252.71,253.18,113619943
2023-12-29,TSLA,255.1,255.19,247.43,248.48,100891578
2024-01-02,TSLA,250.08,251.25,244.41,248.42,104654163
2024-01-03,TSLA,244.98,245.68,236.32,238.45,121082599
2024-01-04,TSLA,239.25,242.7,237.73,237.93,102629283
2024-01-05,TSLA,236.86,240.12,234.9,237.49,92488939
2024-01-08,TSLA,236.14,241.25,235.3,240.45,85166580
2024-01-09,TSLA,238.11,238.96,232.04,234.96,96705664
2024-01-10,TSLA,235.1,235.5,231.29,233.94,91628502
2024-01-11,TSLA,230.57,230.93,225.37,227.22,105873612
2024-01-12,TSLA,220.08,225.34,217.15,218.89,123043812
2024-01-16,TSLA,215.1,223.49,212.18,219.91,115355046
2024-01-17,TSLA,214.86,215.67,212.01,215.55,103164400
2024-01-18,TSLA,216.88,217.45,208.74,211.88,108595431
2024-01-19,TSLA,209.99,213.19,207.56,212.19,102260343
2024-01-22,TSLA,212.26,217.8,206.27,208.8,117952527
2024-01-23,TSLA,211.3,215.65,207.75,209.14,106605946
2024-01-24,TSLA,211.88,212.73,206.77,207.83,123369932
2024-01-25,TSLA,189.7,193.0,180.06,182.63,198076787
2024-01-26,TSLA,185.5,186.78,182.1,183.25,107343231
2024-01-29,TSLA,185.63,191.48,183.67,190.93,125013148
2024-01-30,TSLA,195.33,196.36,190.61,191.59,109982327
2024-01-31,TSLA,187.0,193.97,185.85,187.29,103221430
2024-02-01,TSLA,188.5,189.88,184.28,188.86,91843275
2024-02-02,TSLA,185.04,188.69,182.0,187.91,110612672
2024-02-05,TSLA,184.26,184.68,175.01,181.06,134294447
2024-02-06,TSLA,177.21,186.49,177.11,185.1,122675954
2024-02-07,TSLA,188.18,189.79,182.68,187.58,111535217
2024-02-08,TSLA,189.0,191.62,185.58,189.56,83034043
2024-02-09,TSLA,190.18,194.12,189.48,193.57,84476347
2024-02-12,TSLA,192.11,194.73,187.28,188.13,95498597
2024-02-13,TSLA,183.99,187.26,182.11,184.02,86759478
2024-02-14,TSLA,185.3,188.89,183.35,188.71,81202987
2024-02-15,TSLA,189.16,200.88,188.86,200.45,120831762
2024-02-16,TSLA,202.06,203.17,197.4,199.95,111346705
2024-02-20,TSLA,196.13,198.6,189.13,193.76,104545762
2024-02-21,TSLA,193.36,199.44,191.95,194.77,103844008
2024-02-22,TSLA,194.0,198.32,191.36,197.41,92739461
2024-02-23,TSLA,195.31,197.57,191.5,191.97,78841917
2024-02-26,TSLA,192.29,201.78,192.0,199.4,111747116
2024-02-27,TSLA,204.04,205.6,198.26,199.73,108645412
2024-02-28,TSLA,200.42,205.3,198.44,202.04,99806173
2024-02-29,TSLA,204.18,205.28,198.45,201.88,85906974
2024-03-01,TSLA,200.52,204.52,198.5,202.64,82243119
2024-03-04,TSLA,198.73,199.75,186.72,188.14,134334869
2024-03-05,TSLA,183.05,184.59,177.57,180.74,119660758
2024-03-06,TSLA,179.99,181.58,173.7,176.54,107920944
2024-03-07,TSLA,174.35,180.04,173.7,178.65,102129004
2024-03-08,TSLA,181.5,182.73,174.7,175.34,85544644
2024-03-11,TSLA,175.44,182.87,174.8,177.77,85391528
2024-03-12,TSLA,177.77,179.43,172.41,177.54,87391684
2024-03-13,TSLA,173.05,176.05,169.15,169.48,106524518
2024-03-14,TSLA,167.77,171.17,160.51,162.5,126325696
2024-03-15,TSLA,163.16,165.18,160.76,163.57,97146832
2024-03-18,TSLA,170.02,174.72,165.9,173.8,108214358
2024-03-19,TSLA,172.36,172.82,167.42,171.32,77271428
2024-03-20,TSLA,173.0,176.25,170.82,175.66,83846726
2024-03-21,TSLA,176.39,178.18,171.8,172.82,73178014
2024-03-22,TSLA,166.69,171.2,166.3,170.83,75580637
2024-03-25,TSLA,168.76,175.24,168.73,172.63,74228615
2024-03-26,TSLA,178.58,184.25,177.38,177.67,113186227
2024-03-27,TSLA,181.41,181.91,176.0,179.83,81804043
2024-03-28,TSLA,177.45,179.57,175.3,175.79,77654838
2024-04-01,TSLA,176.17,176.75,170.21,175.22,81562127
2024-04-02,TSLA,164.75,167.69,163.43,166.63,116650594
2024-04-03,TSLA,164.02,168.82,163.28,168.38,82950141
2024-04-04,TSLA,170.07,177.19,168.01,171.11,123161960
2024-04-05,TSLA,169.08,170.86,160.51,164.9,143157603
2024-04-08,TSLA,169.34,174.5,167.79,172.98,104423320
